ds,article,y,yhat,residual
2022-01-11,PAIN BANETTE,4.0,1.8414938439889328,2.158506156011067
2022-01-13,PAIN BANETTE,2.0,1.9105593410524486,0.08944065894755138
2022-01-14,PAIN BANETTE,3.0,2.0379792039593285,0.9620207960406715
2022-01-15,PAIN BANETTE,2.0,2.6543592792963238,-0.6543592792963238
2022-01-16,PAIN BANETTE,2.0,3.164804169376728,-1.164804169376728
2022-01-17,PAIN BANETTE,4.0,2.074019312587067,1.9259806874129328
2022-01-18,PAIN BANETTE,4.0,1.6163085827919803,2.38369141720802
2022-01-20,PAIN BANETTE,4.0,1.6853740798565877,2.3146259201434125
2022-01-21,PAIN BANETTE,3.0,1.812793942761796,1.187206057238204
2022-01-22,PAIN BANETTE,4.0,2.4291740181029127,1.5708259818970873
2022-01-23,PAIN BANETTE,6.0,2.9396189081837454,3.0603810918162546
2022-01-24,PAIN BANETTE,1.0,1.8488340513926447,-0.8488340513926447
2022-01-25,PAIN BANETTE,3.0,1.3911233215959529,1.6088766784040471
2022-01-27,PAIN BANETTE,1.0,1.4601888186625662,-0.4601888186625662
2022-01-28,PAIN BANETTE,3.0,1.5876086815668191,1.4123913184331809
2022-01-29,PAIN BANETTE,3.0,2.2039887569095,0.7960112430905002
2022-01-30,PAIN BANETTE,3.0,2.7144336469860137,0.28556635301398625
2022-01-31,PAIN BANETTE,4.0,1.6236487901955692,2.376351209804431
2022-02-01,PAIN BANETTE,5.0,1.1659380603990006,3.8340619396009994
2022-02-03,PAIN BANETTE,5.0,1.7785571169822396,3.2214428830177604
2022-02-04,PAIN BANETTE,4.0,1.9306026418444253,2.069397358155575
2022-02-05,PAIN BANETTE,3.0,2.530750024323691,0.4692499756763091
2022-02-07,PAIN BANETTE,5.0,1.9435684484252869,3.056431551574713
2022-02-08,PAIN BANETTE,5.0,1.6328853694316035,3.3671146305683965
2022-02-10,PAIN BANETTE,2.0,1.5825866036842713,0.4174133963157287
2022-02-11,PAIN BANETTE,3.0,1.734632128548106,1.265367871451894
2022-02-12,PAIN BANETTE,5.0,2.3347795110289606,2.6652204889710394
2022-02-13,PAIN BANETTE,1.0,2.8314409373648832,-1.8314409373648832
2022-02-14,PAIN BANETTE,1.0,1.7475979351268696,-0.7475979351268696
2022-02-15,PAIN BANETTE,5.0,1.4369148561372116,3.5630851438627884
2022-02-17,PAIN BANETTE,6.0,1.3866160903849083,4.6133839096150915
2022-02-18,PAIN BANETTE,5.0,1.5386616152490276,3.4613383847509724
2022-02-19,PAIN BANETTE,5.0,2.138808997731289,2.861191002268711
2022-02-20,PAIN BANETTE,5.0,2.6354704240655398,2.3645295759344602
2022-02-21,PAIN BANETTE,3.0,1.5516274218300843,1.4483725781699157
2022-02-22,PAIN BANETTE,4.0,1.2409443428393123,2.7590556571606877
2022-02-24,PAIN BANETTE,3.0,1.190645577089605,1.809354422910395
2022-02-25,PAIN BANETTE,4.0,1.3426911019527064,2.657308898047294
2022-02-26,PAIN BANETTE,5.0,1.9428384844316757,3.0571615155683243
2022-02-27,PAIN BANETTE,5.0,2.4394999107739705,2.5605000892260295
2022-02-28,PAIN BANETTE,2.0,1.3556569085300345,0.6443430914699655
2022-03-01,PAIN BANETTE,6.0,1.044973829541008,4.955026170458992
2022-03-02,PAIN BANETTE,5.0,-0.14183264537884366,5.141832645378844
2022-03-03,PAIN BANETTE,3.0,0.9946750637896049,2.0053249362103953
2022-03-04,PAIN BANETTE,3.0,1.1467205886536318,1.8532794113463682
2022-03-05,PAIN BANETTE,4.0,2.817356277504377,1.182643722495623
2022-03-06,PAIN BANETTE,5.0,3.2315520552633483,1.7684479447366517
2022-03-07,PAIN BANETTE,1.0,2.15568447150802,-1.1556844715080201
2022-03-08,PAIN BANETTE,4.0,2.045723579805512,1.9542764201944882
2022-03-09,PAIN BANETTE,1.0,0.8716231971514805,0.1283768028485195
2022-03-10,PAIN BANETTE,2.0,1.9233638344327455,0.0766361655672545
2022-03-11,PAIN BANETTE,1.0,2.081107228119488,-1.081107228119488
2022-03-12,PAIN BANETTE,4.0,2.6666193897405295,1.3333806102594705
2022-03-13,PAIN BANETTE,3.0,3.0808151674948077,-0.08081516749480766
2022-03-14,PAIN BANETTE,2.0,2.004947583743841,-0.004947583743840855
2022-03-16,PAIN BANETTE,3.0,0.7208863093852911,2.279113690614709
2022-03-17,PAIN BANETTE,2.0,1.7726269466662357,0.22737305333376434
2022-03-18,PAIN BANETTE,2.0,1.9303703403512606,0.06962965964873935
2022-03-19,PAIN BANETTE,3.0,2.5158825019736777,0.4841174980263223
2022-03-20,PAIN BANETTE,1.0,2.930078279726267,-1.930078279726267
2022-03-21,PAIN BANETTE,2.0,1.8542106959764166,0.14578930402358337
2022-03-22,PAIN BANETTE,2.0,1.7442498042716805,0.2557501957283195
2022-03-23,PAIN BANETTE,2.0,0.5701494216191016,1.4298505783808984
2022-03-24,PAIN BANETTE,3.0,1.621890058901843,1.378109941098157
2022-03-26,PAIN BANETTE,3.0,2.3651456142051996,0.6348543857948004
2022-03-27,PAIN BANETTE,5.0,2.7793413919602967,2.2206586080397033
2022-03-28,PAIN BANETTE,3.0,1.703473808208996,1.296526191791004
2022-03-29,PAIN BANETTE,4.0,1.5935129165044017,2.4064870834955983
2022-03-30,PAIN BANETTE,1.0,0.41941253385262445,0.5805874661473756
2022-03-31,PAIN BANETTE,1.0,1.4711531711374524,-0.47115317113745236
2022-04-01,PAIN BANETTE,5.0,1.6288965648181097,3.3711034351818903
2022-04-02,PAIN BANETTE,1.0,2.2144087264353445,-1.2144087264353445
2022-04-03,PAIN BANETTE,5.0,2.6286045041943282,2.3713954958056718
2022-04-04,PAIN BANETTE,1.0,1.8787303763138476,-0.8787303763138476
2022-04-05,PAIN BANETTE,2.0,1.8480315359734063,0.1519684640265937
2022-04-06,PAIN BANETTE,2.0,0.7498214849809108,1.2501785150190892
2022-04-07,PAIN BANETTE,1.0,1.6630131771306593,-0.6630131771306593
2022-04-08,PAIN BANETTE,2.0,1.849787259112818,0.15021274088718206
2022-04-09,PAIN BANETTE,5.0,2.431083778662003,2.568916221337997
2022-04-10,PAIN BANETTE,4.0,2.877836166937746,1.1221638330622539
2022-04-11,PAIN BANETTE,5.0,1.7429770660750834,3.2570229339249166
2022-04-12,PAIN BANETTE,2.0,1.7122782257337081,0.28772177426629186
2022-04-13,PAIN BANETTE,3.0,0.6140681747430863,2.3859318252569137
2022-04-14,PAIN BANETTE,6.0,1.5272598668912496,4.472740133108751
2022-04-15,PAIN BANETTE,5.0,1.714033948871819,3.285966051128181
2022-04-16,PAIN BANETTE,6.0,2.2953304684223994,3.7046695315776006
2022-04-18,PAIN BANETTE,7.0,1.6072237558349258,5.392776244165074
2022-04-19,PAIN BANETTE,5.0,1.5765249154940066,3.423475084505993
2022-04-20,PAIN BANETTE,7.0,0.47831486450295047,6.52168513549705
2022-04-21,PAIN BANETTE,6.0,1.3915065566498428,4.608493443350158
2022-04-22,PAIN BANETTE,1.0,1.5782806386339647,-0.5782806386339647
2022-04-23,PAIN BANETTE,3.0,2.159577158185688,0.8404228418143118
2022-04-24,PAIN BANETTE,3.0,2.6063295464600182,0.39367045353998176
2022-04-25,PAIN BANETTE,4.0,1.4714704455947683,2.5285295544052317
2022-04-26,PAIN BANETTE,3.0,1.4407716052568404,1.5592283947431596
2022-04-27,PAIN BANETTE,2.0,0.34256155426397017,1.6574384457360298
2022-04-28,PAIN BANETTE,2.0,1.2557532464126473,0.7442467535873527
2022-04-29,PAIN BANETTE,4.0,1.4425273283929656,2.5574726716070346
2022-04-30,PAIN BANETTE,7.0,2.023823847946085,4.976176152053915
2022-05-01,PAIN BANETTE,7.0,2.4705762362187755,4.5294237637812245
2022-05-02,PAIN BANETTE,4.0,1.3357171353577617,2.6642828646422383
2022-05-03,PAIN BANETTE,6.0,1.3050182950171423,4.694981704982858
2022-05-05,PAIN BANETTE,5.0,2.395293923140645,2.604706076859355
2022-05-06,PAIN BANETTE,1.0,2.549810782536752,-1.5498107825367522
2022-05-07,PAIN BANETTE,7.0,3.221103724182441,3.778896275817559
2022-05-08,PAIN BANETTE,6.0,3.607907107832694,2.392092892167306
2022-05-09,PAIN BANETTE,4.0,2.56138739737619,1.43861260262381
2022-05-10,PAIN BANETTE,4.0,2.5088983183049014,1.4911016816950986
2022-05-11,PAIN BANETTE,2.0,1.572857262074918,0.42714273792508206
2022-05-12,PAIN BANETTE,3.0,2.3286708006934163,0.6713291993065837
2022-05-13,PAIN BANETTE,3.0,2.4831876600864424,0.5168123399135576
2022-05-14,PAIN BANETTE,7.0,3.154480601733317,3.845519398266683
2022-05-15,PAIN BANETTE,6.0,3.5412839853819715,2.4587160146180285
2022-05-16,PAIN BANETTE,3.0,2.4947642749264243,0.5052357250735757
2022-05-17,PAIN BANETTE,2.0,2.4422751958558986,-0.4422751958558986
2022-05-18,PAIN BANETTE,4.0,1.5062341396262033,2.493765860373797
2022-05-19,PAIN BANETTE,3.0,2.262047678244359,0.7379523217556412
2022-05-20,PAIN BANETTE,3.0,2.416564537636133,0.5834354623638669
2022-05-21,PAIN BANETTE,3.0,3.087857479286709,-0.08785747928670906
2022-05-22,PAIN BANETTE,7.0,3.474660862933374,3.525339137066626
2022-05-23,PAIN BANETTE,2.0,2.428141152481022,-0.42814115248102214
2022-05-24,PAIN BANETTE,7.0,2.375652073406423,4.624347926593577
2022-05-25,PAIN BANETTE,7.0,1.4396110171774907,5.560388982822509
2022-05-26,PAIN BANETTE,10.0,2.195424555793803,7.804575444206197
2022-05-27,PAIN BANETTE,9.0,2.349941415188236,6.650058584811764
2022-05-28,PAIN BANETTE,9.0,3.0212343568350675,5.978765643164932
2022-05-29,PAIN BANETTE,9.0,3.4080377404856983,5.591962259514302
2022-05-30,PAIN BANETTE,2.0,2.361518030029945,-0.361518030029945
2022-05-31,PAIN BANETTE,3.0,2.309028950956946,0.6909710490430538
2022-06-01,PAIN BANETTE,4.0,1.372987894727896,2.627012105272104
2022-06-02,PAIN BANETTE,5.0,2.1288014333447456,2.8711985666552544
2022-06-03,PAIN BANETTE,3.0,3.4705783107536248,-0.4705783107536248
2022-06-04,PAIN BANETTE,5.0,4.250255625505107,0.7497443744948926
2022-06-05,PAIN BANETTE,6.0,4.666981755774967,1.3330182442250331
2022-06-06,PAIN BANETTE,5.0,3.416411574910087,1.5835884250899128
2022-06-07,PAIN BANETTE,5.0,3.446052104616905,1.5539478953830952
2022-06-08,PAIN BANETTE,3.0,2.642168220939033,0.35783177906096686
2022-06-09,PAIN BANETTE,6.0,3.3908855942797205,2.6091144057202795
2022-06-10,PAIN BANETTE,4.0,3.4648851988874885,0.5351148011125115
2022-06-11,PAIN BANETTE,4.0,4.244562513637828,-0.24456251363782844
2022-06-12,PAIN BANETTE,5.0,4.661288643903182,0.3387113560968178
2022-06-13,PAIN BANETTE,4.0,3.4107184630393452,0.5892815369606548
2022-06-14,PAIN BANETTE,5.0,3.4403589927481164,1.5596410072518836
2022-06-15,PAIN BANETTE,5.0,2.6364751090685514,2.3635248909314486
2022-06-16,PAIN BANETTE,5.0,3.385192482409658,1.614807517590342
2022-06-17,PAIN BANETTE,5.0,3.459192087016198,1.540807912983802
2022-06-18,PAIN BANETTE,6.0,4.23886940176788,1.7611305982321204
2022-06-19,PAIN BANETTE,5.0,4.655595532035119,0.344404467964881
2022-06-20,PAIN BANETTE,5.0,3.4050253511686033,1.5949746488313967
2022-06-21,PAIN BANETTE,4.0,3.4346658808783284,0.5653341191216716
2022-06-22,PAIN BANETTE,6.0,2.630781997199683,3.369218002800317
2022-06-23,PAIN BANETTE,3.0,3.3794993705415686,-0.37949937054156857
2022-06-24,PAIN BANETTE,4.0,3.453498975147485,0.5465010248525148
2022-06-25,PAIN BANETTE,5.0,4.2331762898981395,0.7668237101018605
2022-06-26,PAIN BANETTE,4.0,4.649902420163334,-0.6499024201633343
2022-06-27,PAIN BANETTE,4.0,3.3993322392978604,0.6006677607021396
2022-06-28,PAIN BANETTE,6.0,3.42897276900812,2.57102723099188
2022-06-29,PAIN BANETTE,5.0,2.625088885329202,2.374911114670798
2022-06-30,PAIN BANETTE,4.0,3.3738062586705437,0.6261937413294563
2022-07-01,PAIN BANETTE,4.0,3.4478058632787723,0.5521941367212277
2022-07-02,PAIN BANETTE,6.0,4.22748317802552,1.77251682197448
2022-07-03,PAIN BANETTE,5.0,5.392517858617729,-0.3925178586177287
2022-07-04,PAIN BANETTE,5.0,4.199002280250511,0.8009977197494891
2022-07-05,PAIN BANETTE,4.0,4.260265974575657,-0.26026597457565703
2022-07-06,PAIN BANETTE,6.0,3.460229246303286,2.539770753696714
2022-07-07,PAIN BANETTE,3.0,4.1948647807109625,-1.1948647807109625
2022-07-08,PAIN BANETTE,6.0,4.244886604369265,1.755113395630735
2022-07-09,PAIN BANETTE,7.0,5.048267605580099,1.951732394419901
2022-07-10,PAIN BANETTE,9.0,5.437311944387334,3.562688055612666
2022-07-11,PAIN BANETTE,8.0,4.243796366024572,3.756203633975428
2022-07-12,PAIN BANETTE,7.0,4.30506006034711,2.6949399396528904
2022-07-13,PAIN BANETTE,8.0,3.505023332076032,4.494976667923968
2022-07-14,PAIN BANETTE,8.0,4.239658866480426,3.7603411335195744
2022-07-15,PAIN BANETTE,7.0,4.289680690139424,2.7103193098605756
2022-07-16,PAIN BANETTE,8.0,5.093061691349149,2.906938308650851
2022-07-17,PAIN BANETTE,8.0,5.48210603015694,2.51789396984306
2022-07-18,PAIN BANETTE,7.0,4.288590451796686,2.7114095482033136
2022-07-19,PAIN BANETTE,7.0,4.3498541461198945,2.6501458538801055
2022-07-20,PAIN BANETTE,8.0,3.54981741784702,4.45018258215298
2022-07-21,PAIN BANETTE,2.0,4.284452952253667,-2.284452952253667
2022-07-22,PAIN BANETTE,8.0,4.33447477590944,3.66552522409056
2022-07-23,PAIN BANETTE,8.0,5.137855777123267,2.862144222876733
2022-07-24,PAIN BANETTE,8.0,5.526900115931086,2.4730998840689136
2022-07-25,PAIN BANETTE,5.0,4.333384537565946,0.6666154624340539
2022-07-26,PAIN BANETTE,8.0,4.394648231891348,3.605351768108652
2022-07-27,PAIN BANETTE,6.0,3.594611503618657,2.405388496381343
2022-07-28,PAIN BANETTE,7.0,4.329247038026908,2.6707529619730916
2022-07-29,PAIN BANETTE,8.0,4.3792688616795985,3.6207311383204015
2022-07-30,PAIN BANETTE,9.0,5.1826498628947215,3.8173501371052785
2022-07-31,PAIN BANETTE,10.0,5.5716942017006925,4.4283057982993075
2022-08-01,PAIN BANETTE,10.0,4.37817862333806,5.62182137666194
2022-08-02,PAIN BANETTE,8.0,5.915819250349426,2.0841807496505744
2022-08-03,PAIN BANETTE,10.0,5.198168252999191,4.801831747000809
2022-08-04,PAIN BANETTE,9.0,5.8029564321313725,3.1970435678686275
2022-08-05,PAIN BANETTE,8.0,5.968432583947797,2.0315674160522033
2022-08-06,PAIN BANETTE,10.0,6.779006778199561,3.2209932218004393
2022-08-07,PAIN BANETTE,8.0,7.191126680146281,0.8088733198537188
2022-08-08,PAIN BANETTE,9.0,6.021004021408355,2.9789959785916453
2022-08-09,PAIN BANETTE,9.0,6.04671341756209,2.9532865824379098
2022-08-10,PAIN BANETTE,10.0,5.329062420212387,4.670937579787613
2022-08-11,PAIN BANETTE,9.0,5.933850599345872,3.066149400654128
2022-08-12,PAIN BANETTE,9.0,6.099326751156647,2.9006732488433533
2022-08-13,PAIN BANETTE,10.0,6.909900945412461,3.0900990545875393
2022-08-14,PAIN BANETTE,9.0,7.3220208473574955,1.6779791526425045
2022-08-15,PAIN BANETTE,10.0,6.151898188619352,3.8481018113806478
2022-08-16,PAIN BANETTE,8.0,6.177607584774953,1.822392415225047
2022-08-17,PAIN BANETTE,8.0,5.459956587425581,2.540043412574419
2022-08-18,PAIN BANETTE,8.0,6.0647447665578085,1.9352552334421915
2022-08-19,PAIN BANETTE,8.0,6.230220918370667,1.7697790816293333
2022-08-20,PAIN BANETTE,7.0,7.040795112627694,-0.040795112627693975
2022-08-21,PAIN BANETTE,9.0,7.452915014570623,1.5470849854293771
2022-08-22,PAIN BANETTE,7.0,6.282792355835934,0.7172076441640662
2022-08-23,PAIN BANETTE,5.0,6.308501751988908,-1.3085017519889082
2022-08-24,PAIN BANETTE,4.0,5.590850754638778,-1.5908507546387778
2022-08-25,PAIN BANETTE,4.0,6.195638933772307,-2.1956389337723072
2022-08-26,PAIN BANETTE,7.0,6.3611150855824,0.6388849144176003
2022-08-27,PAIN BANETTE,8.0,7.171689279838267,0.828310720161733
2022-08-28,PAIN BANETTE,8.0,7.583809181783747,0.41619081821625326
2022-08-29,PAIN BANETTE,5.0,6.413686523046933,-1.413686523046933
2022-08-30,PAIN BANETTE,6.0,6.439395919201674,-0.4393959192016741
2022-08-31,PAIN BANETTE,5.0,5.721744921851036,-0.7217449218510357
2022-09-02,PAIN BANETTE,6.0,7.244652509518029,-1.244652509518029
2022-09-03,PAIN BANETTE,6.0,8.053839942337646,-2.053839942337646
2022-09-04,PAIN BANETTE,4.0,8.438540513806728,-4.438540513806728
2022-09-05,PAIN BANETTE,6.0,7.296213041254106,-1.2962130412541057
2022-09-06,PAIN BANETTE,5.0,7.309588132923813,-2.309588132923813
2022-09-07,PAIN BANETTE,4.0,6.67930742735637,-2.6793074273563704
2022-09-08,PAIN BANETTE,4.0,7.22646366841037,-3.2264636684103696
2022-09-09,PAIN BANETTE,6.0,7.4114903439991275,-1.4114903439991275
2022-09-10,PAIN BANETTE,5.0,8.220677776815611,-3.220677776815611
2022-09-11,PAIN BANETTE,6.0,8.605378348283073,-2.6053783482830735
2022-09-12,PAIN BANETTE,5.0,7.4630508757312715,-2.4630508757312715
2022-09-13,PAIN BANETTE,5.0,7.476425967401555,-2.476425967401555
2022-09-14,PAIN BANETTE,5.0,6.846145261833637,-1.8461452618336374
2022-09-15,PAIN BANETTE,5.0,7.393301502888109,-2.393301502888109
2022-09-16,PAIN BANETTE,3.0,7.578328178476023,-4.578328178476023
2022-09-17,PAIN BANETTE,6.0,8.387515611295703,-2.3875156112957026
2022-09-18,PAIN BANETTE,6.0,8.772216182764573,-2.7722161827645735
2022-09-20,PAIN BANETTE,3.0,7.643263801879429,-4.643263801879429
2022-09-21,PAIN BANETTE,4.0,7.012983096311844,-3.012983096311844
2022-09-22,PAIN BANETTE,3.0,7.560139337367503,-4.560139337367503
2022-09-23,PAIN BANETTE,5.0,7.745166012955016,-2.745166012955016
2022-09-24,PAIN BANETTE,5.0,8.554353445775797,-3.5543534457757975
2022-09-25,PAIN BANETTE,5.0,8.939054017240924,-3.939054017240924
2022-09-26,PAIN BANETTE,3.0,7.796726544688916,-4.796726544688916
2022-09-27,PAIN BANETTE,5.0,7.810101636357171,-2.810101636357171
2022-09-28,PAIN BANETTE,6.0,7.179820930789164,-1.1798209307891643
2022-09-29,PAIN BANETTE,5.0,7.72697717184524,-2.72697717184524
2022-09-30,PAIN BANETTE,3.0,7.9120038474311345,-4.9120038474311345
2021-07-08,QUIM BREAD,5.0,4.068722469349579,0.9312775306504211
2021-07-09,QUIM BREAD,9.0,5.241619433908732,3.758380566091268
2021-07-10,QUIM BREAD,22.0,5.136029152435853,16.863970847564147
2021-07-11,QUIM BREAD,2.0,6.440192307392113,-4.440192307392113
2021-07-12,QUIM BREAD,5.0,5.391229420887519,-0.39122942088751866
2021-07-13,QUIM BREAD,3.0,4.37976857828489,-1.3797685782848896
2021-07-14,QUIM BREAD,2.0,5.21000699668904,-3.2100069966890397
2021-07-15,QUIM BREAD,3.0,4.144984211183046,-1.1449842111830462
2021-07-17,QUIM BREAD,13.0,5.212290894269414,7.787709105730586
2021-07-18,QUIM BREAD,2.0,6.5164540492259295,-4.5164540492259295
2021-07-19,QUIM BREAD,2.0,5.467491162727036,-3.467491162727036
2021-07-20,QUIM BREAD,2.0,4.456030320122513,-2.4560303201225127
2021-07-21,QUIM BREAD,3.0,5.28626873852461,-2.28626873852461
2021-07-22,QUIM BREAD,6.0,4.221245953017489,1.7787540469825114
2021-07-23,QUIM BREAD,7.0,5.394142917578633,1.605857082421367
2021-07-24,QUIM BREAD,16.0,5.2885526361056545,10.711447363894345
2021-07-25,QUIM BREAD,5.0,6.5927157910604475,-1.5927157910604475
2021-07-26,QUIM BREAD,5.0,5.543752904562009,-0.5437529045620089
2021-07-27,QUIM BREAD,4.0,4.532292061952426,-0.5322920619524263
2021-07-28,QUIM BREAD,9.0,5.362530480357518,3.637469519642482
2021-07-29,QUIM BREAD,10.0,4.297507694852875,5.702492305147125
2021-07-30,QUIM BREAD,6.0,5.470404659411674,0.529595340588326
2021-07-31,QUIM BREAD,10.0,5.364814377939218,4.635185622060782
2021-08-01,QUIM BREAD,7.0,6.668977532894263,0.33102246710573713
2021-08-02,QUIM BREAD,5.0,5.620014646396982,-0.6200146463969816
2021-08-03,QUIM BREAD,2.0,4.60855380379005,-2.60855380379005
2021-08-04,QUIM BREAD,2.0,5.438792222193088,-3.438792222193088
2021-08-05,QUIM BREAD,8.0,4.373769436688262,3.626230563311738
2021-08-06,QUIM BREAD,2.0,5.5466664012466245,-3.5466664012466245
2021-08-07,QUIM BREAD,8.0,7.182259457017084,0.8177405429829161
2021-08-08,QUIM BREAD,5.0,6.714873750158538,-1.7148737501585378
2021-08-09,QUIM BREAD,5.0,5.840299372424373,-0.840299372424373
2021-08-10,QUIM BREAD,7.0,4.793167755195479,2.206832244804521
2021-08-11,QUIM BREAD,6.0,5.349817607315247,0.6501823926847532
2021-08-12,QUIM BREAD,7.0,5.1526552971094395,1.8473447028905605
2021-08-13,QUIM BREAD,5.0,6.060423268739971,-1.0604232687399708
2021-08-14,QUIM BREAD,5.0,7.281253829319505,-2.281253829319505
2021-08-15,QUIM BREAD,2.0,6.813868122464945,-4.813868122464945
2021-08-16,QUIM BREAD,11.0,5.93929374472631,5.06070625527369
2021-08-17,QUIM BREAD,7.0,4.8921621274986755,2.1078378725013245
2021-08-18,QUIM BREAD,7.0,5.448811979615854,1.5511880203841457
2021-08-19,QUIM BREAD,3.0,5.251649669413177,-2.251649669413177
2021-08-20,QUIM BREAD,9.0,6.15941764104539,2.8405823589546104
2021-08-21,QUIM BREAD,13.0,7.3802482016207795,5.6197517983792205
2021-08-22,QUIM BREAD,12.0,6.912862494768259,5.087137505231741
2021-08-23,QUIM BREAD,4.0,6.038288117028746,-2.0382881170287463
2021-08-24,QUIM BREAD,10.0,4.991156499801873,5.008843500198127
2021-08-25,QUIM BREAD,10.0,5.547806351919881,4.452193648080119
2021-08-26,QUIM BREAD,5.0,5.35064404171575,-0.3506440417157499
2021-08-27,QUIM BREAD,6.0,6.258412013350807,-0.25841201335080743
2021-08-28,QUIM BREAD,7.0,7.4792425739248305,-0.4792425739248305
2021-08-29,QUIM BREAD,7.0,7.011856867069205,-0.011856867069204746
2021-08-30,QUIM BREAD,5.0,6.1372824893311835,-1.1372824893311835
2021-08-31,QUIM BREAD,7.0,5.090150872104788,1.909849127895212
2021-09-04,QUIM BREAD,7.0,7.578236946228883,-0.5782369462288832
2021-09-05,QUIM BREAD,3.0,7.110851239372519,-4.110851239372519
2021-09-06,QUIM BREAD,4.0,6.401666336408808,-2.401666336408808
2021-09-07,QUIM BREAD,3.0,5.6797811748976,-2.6797811748975997
2021-09-08,QUIM BREAD,7.0,6.2346300601174445,0.7653699398825555
2021-09-09,QUIM BREAD,3.0,5.652882175054049,-2.6528821750540494
2021-09-10,QUIM BREAD,4.0,6.647950338359105,-2.647950338359105
2021-09-11,QUIM BREAD,2.0,7.914510567549823,-5.914510567549823
2021-09-12,QUIM BREAD,4.0,7.190948482385971,-3.190948482385971
2021-09-13,QUIM BREAD,7.0,6.507212148206905,0.4927878517930946
2021-09-14,QUIM BREAD,2.0,5.785326986696488,-3.7853269866964876
2021-09-15,QUIM BREAD,1.0,6.340175871916143,-5.340175871916143
2021-09-17,QUIM BREAD,2.0,6.753496150153222,-4.753496150153222
2021-09-18,QUIM BREAD,6.0,8.0200563793498,-2.0200563793498
2021-09-19,QUIM BREAD,5.0,7.296494294185319,-2.296494294185319
2021-09-20,QUIM BREAD,1.0,6.612757960006249,-5.612757960006249
2021-09-21,QUIM BREAD,4.0,5.890872798496119,-1.890872798496119
2021-09-22,QUIM BREAD,4.0,6.445721683715851,-2.445721683715851
2021-09-23,QUIM BREAD,5.0,5.8639737986515525,-0.8639737986515525
2021-09-24,QUIM BREAD,3.0,6.85904196195496,-3.8590419619549596
2021-09-26,QUIM BREAD,3.0,7.402040105983254,-4.402040105983254
2021-09-28,QUIM BREAD,2.0,5.996418610295174,-3.9964186102951738
2021-09-29,QUIM BREAD,3.0,6.5512674955145505,-3.5512674955145505
2021-09-30,QUIM BREAD,1.0,5.969519610449418,-4.969519610449418
2021-10-01,QUIM BREAD,1.0,6.964587773752597,-5.964587773752597
2021-10-02,QUIM BREAD,3.0,8.231148002949752,-5.231148002949752
2021-10-04,QUIM BREAD,4.0,6.8238495836030655,-2.8238495836030655
2021-10-05,QUIM BREAD,2.0,6.101964422094231,-4.101964422094231
2021-10-06,QUIM BREAD,3.0,5.33462996348368,-2.33462996348368
2021-10-07,QUIM BREAD,1.0,4.663527991167188,-3.6635279911671876
2021-10-08,QUIM BREAD,5.0,5.397162624481158,-0.39716262448115813
2021-10-09,QUIM BREAD,3.0,6.778752821893308,-3.778752821893308
2021-10-10,QUIM BREAD,8.0,6.143284699532259,1.8567153004677408
2021-10-11,QUIM BREAD,1.0,5.45301207274896,-4.45301207274896
2021-10-12,QUIM BREAD,4.0,4.557043419766133,-0.5570434197661331
2021-10-14,QUIM BREAD,1.0,4.694602819017,-3.6946028190169997
2021-10-15,QUIM BREAD,2.0,5.42823745232805,-3.42823745232805
2021-10-16,QUIM BREAD,4.0,6.809827649741138,-2.8098276497411376
2021-10-17,QUIM BREAD,4.0,6.174359527381591,-2.1743595273815908
2021-10-18,QUIM BREAD,4.0,5.484086900597376,-1.4840869005973758
2021-10-19,QUIM BREAD,4.0,4.588118247613762,-0.5881182476137621
2021-10-20,QUIM BREAD,4.0,5.396779619180816,-1.3967796191808164
2021-10-22,QUIM BREAD,1.0,5.459312280179821,-4.459312280179821
2021-10-23,QUIM BREAD,4.0,6.840902477591188,-2.8409024775911877
2021-10-24,QUIM BREAD,2.0,6.205434355227803,-4.205434355227803
2021-10-25,QUIM BREAD,4.0,5.515161728445792,-1.5151617284457917
2021-10-26,QUIM BREAD,3.0,4.61919307546356,-1.61919307546356
2021-10-27,QUIM BREAD,3.0,5.427854447030867,-2.4278544470308674
2021-10-28,QUIM BREAD,2.0,4.756752474715794,-2.7567524747157943
2021-10-29,QUIM BREAD,2.0,5.490387108029152,-3.490387108029152
2021-10-30,QUIM BREAD,3.0,6.871977305435895,-3.8719773054358946
2021-11-01,QUIM BREAD,7.0,5.546236556294207,1.4537634437057934
2021-11-03,QUIM BREAD,4.0,5.458929274879435,-1.4589292748794351
2021-11-04,QUIM BREAD,5.0,4.787827302565605,0.21217269743439537
2021-11-05,QUIM BREAD,6.0,3.5712114014115954,2.4287885985884046
2021-11-06,QUIM BREAD,11.0,4.892506523780179,6.107493476219821
2021-11-08,QUIM BREAD,4.0,3.7161611160185175,0.2838388839814825
2021-11-09,QUIM BREAD,4.0,2.8709176876913136,1.1290823123086864
2021-11-11,QUIM BREAD,2.0,2.749027375489762,-0.7490273754897618
2021-11-13,QUIM BREAD,1.0,4.772224183153652,-3.772224183153652
2021-11-14,QUIM BREAD,4.0,4.28462751935915,-0.28462751935914987
2021-11-15,QUIM BREAD,1.0,3.59587877539608,-2.59587877539608
2021-11-16,QUIM BREAD,1.0,2.7506353470660403,-1.7506353470660403
2021-11-18,QUIM BREAD,4.0,2.628745034866439,1.371254965133561
