ds,article,y,unit_price
2021-09-05,ECLAIR,19.0,2.0
2021-09-05,FICELLE,9.0,0.6
2021-09-05,FINANCIER X5,1.0,3.0
2021-09-05,FORMULE SANDWICH,2.0,6.5
2021-09-05,KOUIGN AMANN,5.0,2.1
2021-09-05,MOISSON,8.0,2.0
2021-09-05,PAIN,5.0,1.15
2021-09-05,PAIN AU CHOCOLAT,77.0,1.2
2021-09-05,PAIN AUX RAISINS,3.0,1.3999999999999997
2021-09-05,PAIN BANETTE,4.0,1.4
2021-09-05,PAIN CHOCO AMANDES,4.0,1.5
2021-09-05,QUIM BREAD,3.0,1.0
2021-09-05,SAND JB EMMENTAL,4.0,3.5
2021-09-05,SANDWICH COMPLET,5.0,4.5
2021-09-05,SEIGLE,4.0,1.8
2021-09-05,SPECIAL BREAD,9.0,2.4
2021-09-05,TARTELETTE,30.0,2.0
2021-09-05,TRADITIONAL BAGUETTE,251.0,1.2
2021-09-06,BAGUETTE,38.0,0.9
2021-09-06,BANETTE,35.0,1.05
2021-09-06,BANETTINE,5.0,0.6
2021-09-06,BOISSON 33CL,2.0,1.5
2021-09-06,BOULE 200G,2.0,1.1
2021-09-06,BOULE 400G,4.0,1.5
2021-09-06,BRIOCHE,3.0,5.0
2021-09-06,CAFE OU EAU,3.0,1.0
2021-09-06,CAMPAGNE,8.0,1.8
2021-09-06,CEREAL BAGUETTE,10.0,1.25
2021-09-06,CHAUSSON AUX POMMES,3.0,1.4
2021-09-06,COMPLET,5.0,1.5
2021-09-06,COOKIE,3.0,1.0
2021-09-06,COUPE,30.0,0.15
2021-09-06,CROISSANT,40.0,1.1
2021-09-06,CROISSANT AMANDES,3.0,1.4
2021-09-06,DEMI BAGUETTE,3.0,0.45
2021-09-06,ECLAIR,3.0,2.0
2021-09-06,FICELLE,10.0,0.6
2021-09-06,FINANCIER X5,3.0,3.0
2021-09-06,FORMULE SANDWICH,14.0,6.5
2021-09-06,KOUIGN AMANN,8.0,2.1
2021-09-06,MOISSON,6.0,2.0
2021-09-06,PAIN,5.0,1.15
2021-09-06,PAIN AU CHOCOLAT,18.0,1.2
2021-09-06,PAIN AUX RAISINS,7.0,1.4
2021-09-06,PAIN BANETTE,5.0,1.4
2021-09-06,PAIN CHOCO AMANDES,5.0,1.5
2021-09-06,QUIM BREAD,4.0,1.0
2021-09-06,SAND JB EMMENTAL,4.0,3.5
2021-09-06,SANDWICH COMPLET,11.0,4.5
2021-09-06,SEIGLE,2.0,1.8
2021-09-06,SPECIAL BREAD,10.0,2.4
2021-09-06,TARTELETTE,1.0,2.0
2021-09-06,TRADITIONAL BAGUETTE,159.0,1.2
2021-09-07,BAGUETTE,47.0,0.9
2021-09-07,BANETTE,44.0,1.05
2021-09-07,BANETTINE,5.0,0.6
2021-09-07,BOISSON 33CL,6.0,1.5
2021-09-07,BOULE 200G,8.0,1.1
2021-09-07,BOULE 400G,2.0,1.5
2021-09-07,BRIOCHE,1.0,5.0
2021-09-07,CAFE OU EAU,10.0,1.0
2021-09-07,CAMPAGNE,8.0,1.8
2021-09-07,CEREAL BAGUETTE,12.0,1.25
2021-09-07,CHAUSSON AUX POMMES,1.0,1.4
2021-09-07,COMPLET,7.0,1.5
2021-09-07,COOKIE,6.0,1.0
2021-09-07,COUPE,34.0,0.15
2021-09-07,CROISSANT,26.0,1.1
2021-09-07,CROISSANT AMANDES,7.0,1.3999999999999997
2021-09-07,DEMI BAGUETTE,4.0,0.45
2021-09-07,ECLAIR,3.0,2.0
2021-09-07,FICELLE,8.0,0.6
2021-09-07,FINANCIER X5,1.0,3.0
2021-09-07,FORMULE SANDWICH,10.0,6.5
2021-09-07,KOUIGN AMANN,7.0,2.1
2021-09-07,MOISSON,6.0,2.0
2021-09-07,PAIN,5.0,1.15
2021-09-07,PAIN AU CHOCOLAT,27.0,1.2
2021-09-07,PAIN AUX RAISINS,3.0,1.4
2021-09-07,PAIN BANETTE,6.0,1.3999999999999997
2021-09-07,PAIN CHOCO AMANDES,7.0,1.5
2021-09-07,QUIM BREAD,3.0,1.0
2021-09-07,SAND JB EMMENTAL,4.0,3.5
2021-09-07,SANDWICH COMPLET,9.0,4.5
2021-09-07,SEIGLE,4.0,1.8
2021-09-07,SPECIAL BREAD,9.0,2.4
2021-09-07,TARTELETTE,7.0,2.0
2021-09-07,TRADITIONAL BAGUETTE,133.0,1.2
2021-09-08,BAGUETTE,18.0,0.9
2021-09-08,BANETTE,35.0,1.05
2021-09-08,BANETTINE,3.0,0.6
2021-09-08,BOISSON 33CL,6.0,1.5
2021-09-08,BOULE 200G,6.0,1.1
2021-09-08,BOULE 400G,5.0,1.5
2021-09-08,BRIOCHE,1.0,5.0
2021-09-08,CAFE OU EAU,5.0,1.0
2021-09-08,CAMPAGNE,4.0,1.8
2021-09-08,CEREAL BAGUETTE,11.0,1.25
2021-09-08,CHAUSSON AUX POMMES,2.0,1.4
2021-09-08,COMPLET,5.0,1.5
2021-09-08,COOKIE,1.0,1.0
2021-09-08,COUPE,34.0,0.15
2021-09-08,CROISSANT,33.0,1.1
2021-09-08,CROISSANT AMANDES,4.0,1.4
2021-09-08,DEMI BAGUETTE,2.0,0.45
2021-09-08,ECLAIR,4.0,2.0
2021-09-08,FICELLE,7.0,0.6
2021-09-08,FINANCIER X5,4.0,3.0
2021-09-08,FORMULE SANDWICH,12.0,6.5
2021-09-08,MOISSON,7.0,2.0
2021-09-08,PAIN,2.0,1.15
2021-09-08,PAIN AU CHOCOLAT,27.0,1.2
2021-09-08,PAIN AUX RAISINS,3.0,1.4
2021-09-08,PAIN BANETTE,5.0,1.4
2021-09-08,PAIN CHOCO AMANDES,4.0,1.5
2021-09-08,QUIM BREAD,7.0,1.0
2021-09-08,SAND JB EMMENTAL,6.0,3.5
2021-09-08,SANDWICH COMPLET,11.0,4.5
2021-09-08,SEIGLE,2.0,1.8
2021-09-08,SPECIAL BREAD,10.0,2.4
2021-09-08,TARTELETTE,7.0,2.0
2021-09-08,TRADITIONAL BAGUETTE,163.0,1.2
2021-09-09,BAGUETTE,39.0,0.9
2021-09-09,BANETTE,38.0,1.05
2021-09-09,BANETTINE,6.0,0.6
2021-09-09,BOISSON 33CL,4.0,1.5
2021-09-09,BOULE 200G,3.0,1.1
2021-09-09,BOULE 400G,1.0,1.5
2021-09-09,BRIOCHE,1.0,5.0
2021-09-09,CAFE OU EAU,1.0,1.0
2021-09-09,CAMPAGNE,6.0,1.8
2021-09-09,CEREAL BAGUETTE,5.0,1.25
2021-09-09,CHAUSSON AUX POMMES,2.0,1.4
2021-09-09,COMPLET,6.0,1.5
2021-09-09,COOKIE,2.0,1.0
2021-09-09,COUPE,36.0,0.15
2021-09-09,CROISSANT,41.0,1.1
2021-09-09,DEMI BAGUETTE,2.0,0.45
2021-09-09,ECLAIR,9.0,2.0
2021-09-09,FICELLE,9.0,0.6
2021-09-09,FINANCIER X5,1.0,3.0
2021-09-09,FORMULE SANDWICH,10.0,6.5
2021-09-09,MOISSON,10.0,2.0
2021-09-09,PAIN,5.0,1.15
2021-09-09,PAIN AU CHOCOLAT,12.0,1.2
2021-09-09,PAIN AUX RAISINS,3.0,1.4
2021-09-09,PAIN BANETTE,5.0,1.3999999999999997
2021-09-09,PAIN CHOCO AMANDES,3.0,1.5
2021-09-09,QUIM BREAD,3.0,1.0
2021-09-09,SAND JB EMMENTAL,8.0,3.5
2021-09-09,SANDWICH COMPLET,10.0,4.5
2021-09-09,SEIGLE,3.0,1.8
2021-09-09,SPECIAL BREAD,10.0,2.4
2021-09-09,TARTELETTE,2.0,2.0
2021-09-09,TRADITIONAL BAGUETTE,168.0,1.2
2021-09-10,BAGUETTE,32.0,0.9000000000000001
2021-09-10,BANETTE,25.0,1.05
2021-09-10,BANETTINE,6.0,0.6
2021-09-10,BOISSON 33CL,7.0,1.5
2021-09-10,BOULE 200G,6.0,1.1
2021-09-10,BOULE 400G,10.0,1.5
2021-09-10,CAFE OU EAU,6.0,1.0
2021-09-10,CAMPAGNE,7.0,1.8
2021-09-10,CEREAL BAGUETTE,10.0,1.25
2021-09-10,CHAUSSON AUX POMMES,4.0,1.4
2021-09-10,COMPLET,6.0,1.5
2021-09-10,COOKIE,4.0,1.0
2021-09-10,COUPE,37.0,0.15
2021-09-10,CROISSANT,31.0,1.1
2021-09-10,CROISSANT AMANDES,5.0,1.4
2021-09-10,DEMI BAGUETTE,1.0,0.45
2021-09-10,ECLAIR,7.0,2.0
2021-09-10,FICELLE,5.0,0.6
2021-09-10,FINANCIER X5,1.0,3.0
2021-09-10,FORMULE SANDWICH,16.0,6.5
2021-09-10,KOUIGN AMANN,2.0,2.1
2021-09-10,MOISSON,6.0,2.0
2021-09-10,PAIN,5.0,1.15
2021-09-10,PAIN AU CHOCOLAT,24.0,1.2
2021-09-10,PAIN AUX RAISINS,5.0,1.3999999999999997
2021-09-10,PAIN BANETTE,5.0,1.4
2021-09-10,PAIN CHOCO AMANDES,4.0,1.5
2021-09-10,QUIM BREAD,4.0,1.0
2021-09-10,SAND JB EMMENTAL,5.0,3.5
2021-09-10,SANDWICH COMPLET,7.0,4.5
2021-09-10,SEIGLE,2.0,1.8
2021-09-10,SPECIAL BREAD,8.0,2.4
2021-09-10,TARTELETTE,4.0,2.0
2021-09-10,TRADITIONAL BAGUETTE,133.0,1.2
2021-09-11,BAGUETTE,67.0,0.9
2021-09-11,BANETTE,39.0,1.05
2021-09-11,BANETTINE,6.0,0.6
2021-09-11,BOISSON 33CL,6.0,1.5
2021-09-11,BOULE 200G,3.0,1.1
2021-09-11,BOULE 400G,15.0,1.5
2021-09-11,BRIOCHE,4.0,5.0
2021-09-11,CAFE OU EAU,6.0,1.0
2021-09-11,CAMPAGNE,11.0,1.8
2021-09-11,CEREAL BAGUETTE,18.0,1.25
2021-09-11,CHAUSSON AUX POMMES,5.0,1.3999999999999997
2021-09-11,COMPLET,6.0,1.5
2021-09-11,COOKIE,4.0,1.0
2021-09-11,COUPE,57.0,0.15
2021-09-11,CROISSANT,71.0,1.1
2021-09-11,CROISSANT AMANDES,2.0,1.4
2021-09-11,DEMI BAGUETTE,4.0,0.45
2021-09-11,ECLAIR,9.0,2.0
2021-09-11,FICELLE,10.0,0.6
2021-09-11,FINANCIER X5,3.0,3.0
2021-09-11,FORMULE SANDWICH,2.0,6.5
2021-09-11,MOISSON,6.0,2.0
2021-09-11,PAIN,3.0,1.15
2021-09-11,PAIN AU CHOCOLAT,33.0,1.2
2021-09-11,PAIN AUX RAISINS,2.0,1.4
2021-09-11,PAIN BANETTE,3.0,1.3999999999999997
2021-09-11,PAIN CHOCO AMANDES,3.0,1.5
2021-09-11,QUIM BREAD,2.0,1.0
2021-09-11,SAND JB EMMENTAL,1.0,3.5
2021-09-11,SANDWICH COMPLET,3.0,4.5
2021-09-11,SEIGLE,4.0,1.8
2021-09-11,SPECIAL BREAD,15.0,2.4
2021-09-11,TARTELETTE,5.0,2.0
2021-09-11,TRADITIONAL BAGUETTE,222.0,1.2
2021-09-12,BAGUETTE,68.0,0.9
2021-09-12,BANETTE,53.0,1.05
2021-09-12,BANETTINE,6.0,0.6
2021-09-12,BOISSON 33CL,1.0,1.5
2021-09-12,BOULE 200G,3.0,1.1
2021-09-12,BOULE 400G,12.0,1.5
2021-09-12,BRIOCHE,4.0,5.0
2021-09-12,CAFE OU EAU,2.0,1.0
2021-09-12,CAMPAGNE,14.0,1.8
2021-09-12,CEREAL BAGUETTE,12.0,1.25
2021-09-12,CHAUSSON AUX POMMES,2.0,1.4
2021-09-12,COMPLET,6.0,1.5
2021-09-12,COOKIE,5.0,1.0
2021-09-12,COUPE,51.0,0.15
2021-09-12,CROISSANT,118.0,1.1
2021-09-12,CROISSANT AMANDES,3.0,1.3999999999999997
2021-09-12,DEMI BAGUETTE,5.0,0.45
2021-09-12,ECLAIR,19.0,2.0
2021-09-12,FICELLE,10.0,0.6
2021-09-12,FINANCIER X5,2.0,3.0
2021-09-12,FORMULE SANDWICH,6.0,6.5
2021-09-12,KOUIGN AMANN,8.0,2.1
2021-09-12,MOISSON,6.0,2.0
2021-09-12,PAIN,6.0,1.15
2021-09-12,PAIN AU CHOCOLAT,89.0,1.2
2021-09-12,PAIN AUX RAISINS,6.0,1.4
2021-09-12,PAIN BANETTE,3.0,1.4
2021-09-12,PAIN CHOCO AMANDES,3.0,1.5
2021-09-12,QUIM BREAD,4.0,1.0
2021-09-12,SEIGLE,5.0,1.8
2021-09-12,SPECIAL BREAD,14.0,2.4
2021-09-12,TARTELETTE,24.0,2.0
2021-09-12,TRADITIONAL BAGUETTE,278.0,1.2
2021-09-13,BAGUETTE,47.0,0.8999999999999999
2021-09-13,BANETTE,33.0,1.05
2021-09-13,BANETTINE,3.0,0.6
2021-09-13,BOISSON 33CL,5.0,1.5
2021-09-13,BOULE 200G,2.0,1.1
2021-09-13,BOULE 400G,7.0,1.5
2021-09-13,BRIOCHE,1.0,5.0
2021-09-13,CAFE OU EAU,3.0,1.0
2021-09-13,CAMPAGNE,10.0,1.8
2021-09-13,CEREAL BAGUETTE,17.0,1.25
2021-09-13,CHAUSSON AUX POMMES,6.0,1.3999999999999997
2021-09-13,COMPLET,6.0,1.5
2021-09-13,COOKIE,10.0,1.0
2021-09-13,COUPE,40.0,0.15
2021-09-13,CROISSANT,23.0,1.1
2021-09-13,CROISSANT AMANDES,1.0,1.4
2021-09-13,DEMI BAGUETTE,4.0,0.45
2021-09-13,FICELLE,9.0,0.6
2021-09-13,FORMULE SANDWICH,9.0,6.5
2021-09-13,MOISSON,6.0,2.0
2021-09-13,PAIN,2.0,1.15
2021-09-13,PAIN AU CHOCOLAT,31.0,1.2
2021-09-13,PAIN AUX RAISINS,5.0,1.4
2021-09-13,PAIN BANETTE,3.0,1.3999999999999997
2021-09-13,PAIN CHOCO AMANDES,2.0,1.5
2021-09-13,QUIM BREAD,7.0,1.0
2021-09-13,SAND JB EMMENTAL,4.0,3.5
2021-09-13,SANDWICH COMPLET,8.0,4.5
2021-09-13,SEIGLE,3.0,1.8
2021-09-13,SPECIAL BREAD,11.0,2.4
2021-09-13,TRADITIONAL BAGUETTE,164.0,1.2
2021-09-14,BAGUETTE,24.0,0.9
2021-09-14,BANETTE,29.0,1.05
2021-09-14,BANETTINE,6.0,0.6
2021-09-14,BOISSON 33CL,3.0,1.5
2021-09-14,BOULE 200G,6.0,1.1
2021-09-14,BOULE 400G,7.0,1.5
2021-09-14,BRIOCHE,2.0,5.0
2021-09-14,CAFE OU EAU,5.0,1.0
2021-09-14,CAMPAGNE,4.0,1.8
2021-09-14,CEREAL BAGUETTE,7.0,1.25
2021-09-14,CHAUSSON AUX POMMES,1.0,1.4
2021-09-14,COMPLET,5.0,1.5
2021-09-14,COOKIE,9.0,1.0
2021-09-14,COUPE,26.0,0.15
2021-09-14,CROISSANT,24.0,1.1
2021-09-14,CROISSANT AMANDES,7.0,1.4
2021-09-14,DEMI BAGUETTE,3.0,0.45
2021-09-14,ECLAIR,3.0,2.0
2021-09-14,FICELLE,9.0,0.6
2021-09-14,FINANCIER X5,6.0,3.0
2021-09-14,FORMULE SANDWICH,8.0,6.5
2021-09-14,KOUIGN AMANN,3.0,2.1
2021-09-14,MOISSON,3.0,2.0
2021-09-14,PAIN AU CHOCOLAT,23.0,1.2
2021-09-14,PAIN AUX RAISINS,5.0,1.3999999999999997
2021-09-14,PAIN BANETTE,3.0,1.3999999999999997
2021-09-14,PAIN CHOCO AMANDES,2.0,1.5
2021-09-14,QUIM BREAD,2.0,1.0
2021-09-14,SAND JB EMMENTAL,4.0,3.5
2021-09-14,SANDWICH COMPLET,11.0,4.5
2021-09-14,SEIGLE,2.0,1.8
2021-09-14,SPECIAL BREAD,2.0,2.4
2021-09-14,TARTELETTE,4.0,2.0
2021-09-14,TRADITIONAL BAGUETTE,105.0,1.2
2021-09-15,BAGUETTE,24.0,0.9
2021-09-15,BANETTE,21.0,1.05
2021-09-15,BANETTINE,3.0,0.6
2021-09-15,BOISSON 33CL,2.0,1.5
2021-09-15,BOULE 200G,2.0,1.1
2021-09-15,BOULE 400G,4.0,1.5
2021-09-15,BRIOCHE,1.0,5.0
2021-09-15,CAMPAGNE,3.0,1.8
2021-09-15,CEREAL BAGUETTE,12.0,1.25
2021-09-15,CHAUSSON AUX POMMES,1.0,1.4
2021-09-15,COMPLET,5.0,1.5
2021-09-15,COOKIE,8.0,1.0
2021-09-15,COUPE,23.0,0.15
2021-09-15,CROISSANT,28.0,1.1
2021-09-15,CROISSANT AMANDES,5.0,1.4
2021-09-15,ECLAIR,9.0,2.0
2021-09-15,FICELLE,7.0,0.6
2021-09-15,FINANCIER X5,2.0,3.0
2021-09-15,FORMULE SANDWICH,12.0,6.5
2021-09-15,KOUIGN AMANN,1.0,2.1
2021-09-15,MOISSON,4.0,2.0
2021-09-15,PAIN,4.0,1.15
2021-09-15,PAIN AU CHOCOLAT,20.0,1.2
2021-09-15,PAIN AUX RAISINS,6.0,1.4
2021-09-15,PAIN BANETTE,2.0,1.4
2021-09-15,PAIN CHOCO AMANDES,5.0,1.5
2021-09-15,QUIM BREAD,1.0,1.0
2021-09-15,SAND JB EMMENTAL,6.0,3.5
2021-09-15,SANDWICH COMPLET,9.0,4.5
2021-09-15,SPECIAL BREAD,7.0,2.4
2021-09-15,TARTELETTE,10.0,2.0
2021-09-15,TRADITIONAL BAGUETTE,115.0,1.2
2021-09-16,BAGUETTE,37.0,0.9
2021-09-16,BANETTE,39.0,1.05
2021-09-16,BANETTINE,3.0,0.6
2021-09-16,BOISSON 33CL,1.0,1.5
2021-09-16,BOULE 200G,5.0,1.1
2021-09-16,BOULE 400G,7.0,1.5
2021-09-16,CAFE OU EAU,2.0,1.0
2021-09-16,CAMPAGNE,5.0,1.8
2021-09-16,CEREAL BAGUETTE,10.0,1.25
2021-09-16,CHAUSSON AUX POMMES,2.0,1.4
2021-09-16,COMPLET,1.0,1.5
2021-09-16,COOKIE,4.0,1.0
2021-09-16,COUPE,21.0,0.15
2021-09-16,CROISSANT,26.0,1.1
2021-09-16,CROISSANT AMANDES,3.0,1.3999999999999997
2021-09-16,DEMI BAGUETTE,3.0,0.45
2021-09-16,ECLAIR,1.0,2.0
2021-09-16,FICELLE,4.0,0.6
2021-09-16,FORMULE SANDWICH,12.0,6.5
2021-09-16,MOISSON,3.0,2.0
2021-09-16,PAIN,2.0,1.15
2021-09-16,PAIN AU CHOCOLAT,23.0,1.2
2021-09-16,PAIN AUX RAISINS,2.0,1.4
2021-09-16,PAIN BANETTE,5.0,1.4
2021-09-16,PAIN CHOCO AMANDES,6.0,1.5
2021-09-16,SAND JB EMMENTAL,9.0,3.5
2021-09-16,SANDWICH COMPLET,9.0,4.5
2021-09-16,SEIGLE,1.0,1.8
2021-09-16,SPECIAL BREAD,2.0,2.4
2021-09-16,TARTELETTE,7.0,2.0
2021-09-16,TRADITIONAL BAGUETTE,107.0,1.2
2021-09-17,BAGUETTE,29.0,0.9000000000000001
2021-09-17,BANETTE,35.0,1.05
2021-09-17,BANETTINE,6.0,0.6
2021-09-17,BOISSON 33CL,5.0,1.5
2021-09-17,BOULE 200G,5.0,1.1
2021-09-17,BOULE 400G,1.0,1.5
2021-09-17,BRIOCHE,2.0,5.0
2021-09-17,CAFE OU EAU,2.0,1.0
2021-09-17,CAMPAGNE,5.0,1.8
2021-09-17,CEREAL BAGUETTE,11.0,1.25
2021-09-17,COMPLET,2.0,1.5
2021-09-17,COOKIE,6.0,1.0
2021-09-17,COUPE,22.0,0.15
2021-09-17,CROISSANT,23.0,1.1
2021-09-17,CROISSANT AMANDES,3.0,1.3999999999999997
2021-09-17,DEMI BAGUETTE,2.0,0.45
2021-09-17,ECLAIR,4.0,2.0
2021-09-17,FICELLE,4.0,0.6
2021-09-17,FINANCIER X5,1.0,3.0
2021-09-17,FORMULE SANDWICH,13.0,6.5
2021-09-17,KOUIGN AMANN,1.0,2.1
2021-09-17,MOISSON,4.0,2.0
2021-09-17,PAIN,1.0,1.15
2021-09-17,PAIN AU CHOCOLAT,30.0,1.2
2021-09-17,PAIN AUX RAISINS,6.0,1.4
2021-09-17,PAIN BANETTE,4.0,1.4
2021-09-17,PAIN CHOCO AMANDES,3.0,1.5
2021-09-17,QUIM BREAD,2.0,1.0
2021-09-17,SAND JB EMMENTAL,2.0,3.5
2021-09-17,SANDWICH COMPLET,6.0,4.5
2021-09-17,SPECIAL BREAD,4.0,2.4
2021-09-17,TARTELETTE,4.0,2.0
2021-09-17,TRADITIONAL BAGUETTE,111.0,1.2
2021-09-18,BAGUETTE,48.0,0.9
2021-09-18,BANETTE,43.0,1.05
2021-09-18,BANETTINE,6.0,0.6
2021-09-18,BOISSON 33CL,4.0,1.5
2021-09-18,BOULE 200G,4.0,1.1
2021-09-18,BOULE 400G,16.0,1.5
2021-09-18,BRIOCHE,1.0,5.0
2021-09-18,CAFE OU EAU,1.0,1.0
2021-09-18,CAMPAGNE,6.0,1.8
2021-09-18,CEREAL BAGUETTE,30.0,1.25
2021-09-18,COMPLET,6.0,1.5
2021-09-18,COOKIE,1.0,1.0
2021-09-18,COUPE,58.0,0.15
2021-09-18,CROISSANT,52.0,1.1
2021-09-18,CROISSANT AMANDES,1.0,1.4
2021-09-18,DEMI BAGUETTE,2.0,0.45
2021-09-18,ECLAIR,3.0,2.0
2021-09-18,FICELLE,7.0,0.6
2021-09-18,FINANCIER X5,4.0,3.0
2021-09-18,FORMULE SANDWICH,4.0,6.5
2021-09-18,KOUIGN AMANN,5.0,2.1
2021-09-18,MOISSON,4.0,2.0
2021-09-18,PAIN,6.0,1.15
2021-09-18,PAIN AU CHOCOLAT,43.0,1.2
2021-09-18,PAIN AUX RAISINS,3.0,1.4
2021-09-18,PAIN BANETTE,7.0,1.4
2021-09-18,PAIN CHOCO AMANDES,2.0,1.5
2021-09-18,QUIM BREAD,6.0,1.0
2021-09-18,SAND JB EMMENTAL,1.0,3.5
2021-09-18,SANDWICH COMPLET,1.0,4.5
2021-09-18,SEIGLE,3.0,1.8
2021-09-18,SPECIAL BREAD,9.0,2.4
2021-09-18,TARTELETTE,15.0,2.0
2021-09-18,TRADITIONAL BAGUETTE,179.0,1.2
2021-09-19,BAGUETTE,39.0,0.9
2021-09-19,BANETTE,43.0,1.05
2021-09-19,BANETTINE,6.0,0.6
2021-09-19,BOULE 200G,7.0,1.1
2021-09-19,BOULE 400G,9.0,1.5
2021-09-19,BRIOCHE,9.0,5.0
2021-09-19,CAFE OU EAU,3.0,1.0
2021-09-19,CAMPAGNE,7.0,1.8
2021-09-19,CEREAL BAGUETTE,28.0,1.25
2021-09-19,CHAUSSON AUX POMMES,2.0,1.4
2021-09-19,COMPLET,6.0,1.5
2021-09-19,COOKIE,7.0,1.0
2021-09-19,COUPE,50.0,0.15
2021-09-19,CROISSANT,88.0,1.1
2021-09-19,CROISSANT AMANDES,3.0,1.3999999999999997
2021-09-19,DEMI BAGUETTE,8.0,0.45
2021-09-19,ECLAIR,8.0,2.0
2021-09-19,FICELLE,7.0,0.6
2021-09-19,FINANCIER X5,1.0,3.0
2021-09-19,FORMULE SANDWICH,4.0,6.5
2021-09-19,KOUIGN AMANN,1.0,2.1
2021-09-19,MOISSON,6.0,2.0
2021-09-19,PAIN,5.0,1.15
2021-09-19,PAIN AU CHOCOLAT,43.0,1.2
2021-09-19,PAIN AUX RAISINS,4.0,1.3999999999999997
2021-09-19,PAIN BANETTE,6.0,1.4
2021-09-19,PAIN CHOCO AMANDES,7.0,1.5
2021-09-19,QUIM BREAD,5.0,1.0
2021-09-19,SANDWICH COMPLET,1.0,4.5
2021-09-19,SEIGLE,3.0,1.8
2021-09-19,SPECIAL BREAD,11.0,2.4
2021-09-19,TARTELETTE,15.0,2.0
2021-09-19,TRADITIONAL BAGUETTE,227.0,1.2
2021-09-20,BAGUETTE,29.0,0.9
2021-09-20,BANETTE,31.0,1.05
2021-09-20,BANETTINE,4.0,0.6
2021-09-20,BOISSON 33CL,3.0,1.5
2021-09-20,BOULE 200G,5.0,1.1
2021-09-20,BOULE 400G,7.0,1.5
2021-09-20,CAFE OU EAU,2.0,1.0
2021-09-20,CAMPAGNE,7.0,1.8
2021-09-20,CEREAL BAGUETTE,12.0,1.25
2021-09-20,CHAUSSON AUX POMMES,2.0,1.4
2021-09-20,COMPLET,6.0,1.5
2021-09-20,COUPE,35.0,0.15
2021-09-20,CROISSANT,34.0,1.1
2021-09-20,CROISSANT AMANDES,6.0,1.4
2021-09-20,DEMI BAGUETTE,4.0,0.45
2021-09-20,ECLAIR,3.0,2.0
2021-09-20,FICELLE,8.0,0.6
2021-09-20,FINANCIER X5,1.0,3.0
2021-09-20,FORMULE SANDWICH,7.0,6.5
2021-09-20,MOISSON,7.0,2.0
2021-09-20,PAIN,3.0,1.15
2021-09-20,PAIN AU CHOCOLAT,23.0,1.2
2021-09-20,PAIN AUX RAISINS,4.0,1.4
2021-09-20,PAIN BANETTE,6.0,1.3999999999999997
2021-09-20,PAIN CHOCO AMANDES,4.0,1.5
2021-09-20,QUIM BREAD,1.0,1.0
2021-09-20,SAND JB EMMENTAL,7.0,3.5
2021-09-20,SANDWICH COMPLET,12.0,4.5
2021-09-20,SEIGLE,3.0,1.8
2021-09-20,SPECIAL BREAD,5.0,2.4
2021-09-20,TARTELETTE,9.0,2.0
2021-09-20,TRADITIONAL BAGUETTE,165.0,1.2
2021-09-21,BAGUETTE,24.0,0.9
2021-09-21,BANETTE,28.0,1.05
2021-09-21,BANETTINE,6.0,0.6
2021-09-21,BOISSON 33CL,3.0,1.5
2021-09-21,BOULE 200G,5.0,1.1
2021-09-21,BOULE 400G,7.0,1.5
2021-09-21,BRIOCHE,2.0,5.0
2021-09-21,CAFE OU EAU,6.0,1.0
2021-09-21,CAMPAGNE,6.0,1.8
2021-09-21,CEREAL BAGUETTE,11.0,1.25
2021-09-21,CHAUSSON AUX POMMES,4.0,1.3999999999999997
2021-09-21,COMPLET,6.0,1.5
2021-09-21,COOKIE,10.0,1.0
2021-09-21,COUPE,29.0,0.15
2021-09-21,CROISSANT,21.0,1.1
2021-09-21,CROISSANT AMANDES,4.0,1.3999999999999997
2021-09-21,DEMI BAGUETTE,2.0,0.45
2021-09-21,ECLAIR,4.0,2.0
2021-09-21,FICELLE,5.0,0.6
2021-09-21,FORMULE SANDWICH,15.0,6.5
2021-09-21,KOUIGN AMANN,1.0,2.1
2021-09-21,MOISSON,5.0,2.0
2021-09-21,PAIN,5.0,1.15
2021-09-21,PAIN AU CHOCOLAT,23.0,1.2
2021-09-21,PAIN AUX RAISINS,3.0,1.4
2021-09-21,PAIN BANETTE,3.0,1.3999999999999997
2021-09-21,PAIN CHOCO AMANDES,2.0,1.5
2021-09-21,QUIM BREAD,4.0,1.0
2021-09-21,SAND JB EMMENTAL,9.0,3.5
2021-09-21,SANDWICH COMPLET,7.0,4.5
2021-09-21,SEIGLE,1.0,1.8
2021-09-21,SPECIAL BREAD,5.0,2.4
2021-09-21,TARTELETTE,11.0,2.0
2021-09-21,TRADITIONAL BAGUETTE,135.0,1.2
2021-09-22,BAGUETTE,3.0,0.9
2021-09-22,BANETTE,7.0,1.05
2021-09-22,CAMPAGNE,1.0,1.8
2021-09-22,CEREAL BAGUETTE,2.0,1.25
2021-09-22,COUPE,3.0,0.15
2021-09-22,FINANCIER X5,1.0,3.0
2021-09-22,KOUIGN AMANN,6.0,2.1
2021-09-22,MOISSON,2.0,2.0
2021-09-22,PAIN CHOCO AMANDES,3.0,1.5
2021-09-22,QUIM BREAD,4.0,1.0
2021-09-22,SEIGLE,1.0,1.8
2021-09-22,SPECIAL BREAD,2.0,2.4
2021-09-22,TRADITIONAL BAGUETTE,32.0,1.2
2021-09-23,BAGUETTE,27.0,0.9
